,r2,mse,evs,mae,mad,me
0,0.8956334823838425,326.5122198747627,0.89705289455487,13.89162098630137,11.608799999999974,80.22458
1,0.9063889262632762,2119.503562424795,0.916136089850823,34.695179260273974,27.487729999999942,200.04205000000002
2,0.8614261882360315,1213.5626617211199,0.8927323099875893,27.105363671232876,22.393460000000005,116.3426
3,0.8783608766189436,400.04903704199626,0.8828068282307148,15.671006342465752,12.682529999999986,76.65637000000004
4,0.8102672872980454,421.5216390279044,0.8663063044893294,16.348824999999998,13.915599999999984,70.36577000000003
5,0.9221773420021879,1698.9955376742776,0.9243631810836535,31.367690876712324,25.520399999999995,216.34939999999995
6,0.9250099142173396,1632.8333026451908,0.9264577592530938,30.595903616438356,23.99249999999995,207.82494999999994
7,0.9258615837771167,2811.0895324902276,0.9298946846998126,39.89417547945205,31.132929999999988,262.43899999999996
8,0.9096822696419788,1470.7895496858189,0.9192832119352531,28.382351013698635,22.169099999999958,204.59094000000005
9,0.9230935077565637,2584.6619925889695,0.9240338232659545,36.918072219178086,28.44920000000002,255.60659999999996
10,0.9294575019941214,2173.199803172404,0.9306883984776626,34.10247263013699,25.684099999999944,250.64710000000002
11,0.9235872830776342,2341.98253736236,0.9235872855545617,36.207026876712334,28.098600000000033,231.62980000000005
12,0.9328050401151835,3020.354026757016,0.9346851175052209,41.11631915068493,31.90689999999995,272.1877400000001
13,0.9131832920017239,1890.524195315486,0.9169227124859488,32.67204610958905,25.334100000000035,198.62710000000004
14,0.9311440654261331,3286.5762726948333,0.934958795657731,42.28997049315069,31.7044699999999,311.56100000000015
15,0.8911568108857041,483.03924817382494,0.8922077210614581,16.864214657534248,14.001749999999987,114.32816000000003
16,0.9033206512302652,661.6955528233871,0.904442992423396,20.01220709589041,16.905429999999967,107.56445000000002
17,0.9223959196774356,3601.130840298873,0.9325130097746456,44.85452191780822,35.06950000000006,307.39149999999995
18,0.9180659025991162,868.1417871184284,0.9181824384091035,22.167345287671235,18.44583,147.81424000000004
19,0.9089456853841319,1270.32315717612,0.9126417730451333,26.34754690410959,20.769319999999993,214.38794000000007
20,0.890710341268076,1169.4704718199303,0.9038095318541792,26.166716383561646,20.979640000000018,122.86838
21,0.9151450172006639,3422.0863274004682,0.9330278233164561,43.84061252054795,34.25060000000008,305.2165
22,0.8997238484858407,563.4483677478835,0.9018979450695835,18.27082024657534,15.648899999999998,135.47307999999998
23,0.8779663664638767,3328.1202424045714,0.922624312277472,45.07133830136986,37.592700000000036,254.65105999999992
24,0.9268685506311268,3083.734577025013,0.933499748658062,40.84531619178083,30.441100000000006,306.2528
25,0.9132735132303199,1252.5292866177588,0.9136439258959919,26.214822410958906,19.72230000000002,184.13639999999998
26,0.8771015257159838,415.546882076022,0.8900520570369058,16.147401589041095,14.051379999999995,78.58356000000003
27,0.9267648567085487,3594.7793099827854,0.9269163229741578,43.63412375342465,33.16660000000002,322.7379000000001
28,0.9287368908705889,2155.3775505328754,0.9289014733297719,34.778313506849315,28.12212999999997,226.29510000000005
29,0.9007456243232843,1082.4268311802134,0.9199695546905633,24.887603643835615,20.09820000000002,145.96169999999995
30,0.9003570836303687,2154.5736281737613,0.9128490061233611,35.07304961643836,28.934500000000014,208.7034
31,0.9022782881149919,1289.406410034685,0.9072878807185504,27.19631443835616,22.826900000000023,188.08605999999997
32,0.9285085702490716,2267.166356937701,0.9295292447485012,34.9227174520548,26.722399999999993,232.6513
33,0.8220689828384926,762.6270307997733,0.8896931960756019,22.444754712328766,18.807600000000008,91.04357999999996
34,0.9207737308151842,2143.278537545917,0.9260574303395313,34.40639879452055,26.478150000000028,208.81330000000003
35,0.9305999138513522,2599.2029797371038,0.9310706696671384,37.4294373150685,29.506999999999948,249.69866999999988
36,0.8671871176777767,743.2961000969965,0.89255797955111,21.341911424657535,17.97592000000003,89.78455000000002
37,0.9298352607066984,2840.774053914411,0.931633585737892,38.95775315068493,31.486999999999966,270.27560000000005
38,0.9122080247339378,1063.9976504830654,0.9163609142922061,24.18512605479452,17.576540000000023,161.07979999999998
39,0.8996023607865758,588.24811139736,0.903981970680882,19.22121063013699,16.745000000000005,94.03592000000003
40,0.8851203466495667,380.35442644142,0.8903423663861467,15.533045452054795,13.33205000000001,61.283540000000016
41,0.9127803855133034,745.4716065162005,0.913148754678978,21.202734136986304,17.025179999999978,115.97949999999997
42,0.9236001333300088,1285.5432978653062,0.9247879885380519,26.53574290410959,20.381200000000035,185.89750000000004
43,0.8820648209326959,652.9428088354093,0.8991792453950403,19.839503671232876,15.70386000000002,86.59789999999998
44,0.9267435739205659,3068.914797235664,0.9267475075165276,41.20538608219178,30.84265000000005,270.1101699999999
45,0.9126931677924397,1936.3918631277775,0.9302071181703947,33.47577063013699,26.795650000000023,212.93444999999997
46,0.871268132290506,425.0415421387739,0.8877091625012512,16.1807961369863,13.516079999999988,78.83190000000002
47,0.8716825645017388,2192.0342824674067,0.9086285705119338,36.77605868493151,29.740800000000036,167.59300000000007
48,0.8657831425296276,785.5270993787182,0.8979976155054288,22.127086821917814,18.810639999999978,98.69760000000002
49,0.92704073525936,2050.6798430786916,0.9327077656376941,32.759022465753425,25.09069999999997,232.6245
